sensor_id,city,zone,pm25,pm10,co2,temperature,humidity,wind_speed,aqi,severity,recorded_at
PKS_ISB_PRK_01,Islamabad,Park,20,72,415,23,77,56,20,GOOD,2026-07-13 06:26:57.739216
PKS_ISB_TRF_02,Islamabad,Traffic,76,122,663,28,55,55,76,MODERATE,2026-07-13 06:26:57.742224
PKS_PEW_IND_01,Peshawar,Industrial,105,107,754,32,59,29,105,UNHEALTHY,2026-07-13 06:26:57.746854
PKS_PEW_RES_02,Peshawar,Residential,25,48,470,29,26,30,25,GOOD,2026-07-13 06:26:57.750865
PKS_MUL_TRF_01,Multan,Traffic,69,165,599,31,31,35,69,MODERATE,2026-07-13 06:26:57.756618
PKS_MUL_PRK_02,Multan,Park,20,61,403,30,25,54,20,GOOD,2026-07-13 06:26:57.760179
PKS_KHI_IND_01,Karachi,Industrial,101,109,896,33,61,2,101,UNHEALTHY,2026-07-13 06:27:34.423940
PKS_KHI_TRF_02,Karachi,Traffic,56,146,694,33,78,37,56,MODERATE,2026-07-13 06:27:34.426635
PKS_LHR_RES_01,Lahore,Residential,29,40,448,30,20,26,29,GOOD,2026-07-13 06:27:34.428522
PKS_LHR_IND_02,Lahore,Industrial,82,149,874,37,25,35,82,MODERATE,2026-07-13 06:27:34.430077
PKS_ISB_PRK_01,Islamabad,Park,13,52,405,32,45,3,13,GOOD,2026-07-13 06:27:34.434228
PKS_ISB_TRF_02,Islamabad,Traffic,65,69,506,31,50,3,65,MODERATE,2026-07-13 06:27:34.437533
PKS_PEW_IND_01,Peshawar,Industrial,88,171,819,35,49,3,88,MODERATE,2026-07-13 06:27:34.442762
PKS_PEW_RES_02,Peshawar,Residential,26,84,497,33,63,54,26,GOOD,2026-07-13 06:27:34.444126
PKS_MUL_TRF_01,Multan,Traffic,71,118,564,34,38,38,71,MODERATE,2026-07-13 06:27:34.445337
PKS_MUL_PRK_02,Multan,Park,14,53,412,30,68,51,14,GOOD,2026-07-13 06:27:34.446943
PKS_KHI_IND_01,Karachi,Industrial,82,138,620,33,62,12,82,MODERATE,2026-07-13 06:28:01.274777
PKS_KHI_TRF_02,Karachi,Traffic,79,164,686,40,65,18,79,MODERATE,2026-07-13 06:28:01.282121
PKS_LHR_RES_01,Lahore,Residential,28,65,482,32,55,19,28,GOOD,2026-07-13 06:28:01.293094
PKS_LHR_IND_02,Lahore,Industrial,87,171,693,30,79,36,87,MODERATE,2026-07-13 06:28:01.296358
PKS_ISB_PRK_01,Islamabad,Park,18,118,421,26,64,45,18,GOOD,2026-07-13 06:28:01.301094
PKS_ISB_TRF_02,Islamabad,Traffic,80,105,521,31,59,34,80,MODERATE,2026-07-13 06:28:01.308281
PKS_PEW_IND_01,Peshawar,Industrial,100,199,607,42,30,45,100,MODERATE,2026-07-13 06:28:01.311999
PKS_PEW_RES_02,Peshawar,Residential,39,98,441,30,78,28,39,GOOD,2026-07-13 06:28:01.322600
PKS_MUL_TRF_01,Multan,Traffic,69,80,620,35,55,32,69,MODERATE,2026-07-13 06:28:01.324966
PKS_MUL_PRK_02,Multan,Park,9,26,403,29,88,51,9,GOOD,2026-07-13 06:28:01.328975
PKS_KHI_IND_01,Karachi,Industrial,103,158,817,35,54,16,103,UNHEALTHY,2026-07-13 06:28:38.082964
PKS_KHI_TRF_02,Karachi,Traffic,57,70,574,29,49,33,57,MODERATE,2026-07-13 06:28:38.093803
PKS_LHR_RES_01,Lahore,Residential,25,73,482,31,48,45,25,GOOD,2026-07-13 06:28:38.098710
PKS_LHR_IND_02,Lahore,Industrial,104,114,813,37,45,28,104,UNHEALTHY,2026-07-13 06:28:38.101151
PKS_ISB_PRK_01,Islamabad,Park,9,88,428,24,26,39,9,GOOD,2026-07-13 06:28:38.107909
PKS_ISB_TRF_02,Islamabad,Traffic,58,128,546,35,34,37,58,MODERATE,2026-07-13 06:28:38.113172
PKS_PEW_IND_01,Peshawar,Industrial,119,166,752,37,43,21,119,UNHEALTHY,2026-07-13 06:28:38.116380
PKS_PEW_RES_02,Peshawar,Residential,41,135,474,37,61,25,41,GOOD,2026-07-13 06:28:38.122050
PKS_MUL_TRF_01,Multan,Traffic,59,63,578,38,83,30,59,MODERATE,2026-07-13 06:28:38.125468
PKS_MUL_PRK_02,Multan,Park,15,69,411,22,74,24,15,GOOD,2026-07-13 06:28:38.130095
PKS_KHI_IND_01,Karachi,Industrial,101,102,835,34,33,52,101,UNHEALTHY,2026-07-13 06:28:57.656286
PKS_KHI_TRF_02,Karachi,Traffic,68,118,663,38,80,19,68,MODERATE,2026-07-13 06:28:57.668167
PKS_LHR_RES_01,Lahore,Residential,35,53,470,29,45,11,35,GOOD,2026-07-13 06:28:57.679726
PKS_LHR_IND_02,Lahore,Industrial,116,125,737,39,44,5,116,UNHEALTHY,2026-07-13 06:28:57.691113
PKS_ISB_PRK_01,Islamabad,Park,15,49,409,34,80,42,15,GOOD,2026-07-13 06:28:57.699634
PKS_ISB_TRF_02,Islamabad,Traffic,69,111,535,32,32,20,69,MODERATE,2026-07-13 06:28:57.712940
PKS_PEW_IND_01,Peshawar,Industrial,87,178,798,30,26,42,87,MODERATE,2026-07-13 06:28:57.717851
PKS_PEW_RES_02,Peshawar,Residential,40,74,434,28,35,0,40,GOOD,2026-07-13 06:28:57.719690
PKS_MUL_TRF_01,Multan,Traffic,73,75,650,38,87,53,73,MODERATE,2026-07-13 06:28:57.721924
PKS_MUL_PRK_02,Multan,Park,8,58,414,25,30,47,8,GOOD,2026-07-13 06:28:57.723728
PKS_KHI_IND_01,Karachi,Industrial,89,129,837,38,34,16,89,MODERATE,2026-07-13 06:29:20.350021
PKS_KHI_TRF_02,Karachi,Traffic,70,149,576,29,52,55,70,MODERATE,2026-07-13 06:29:20.356936
PKS_LHR_RES_01,Lahore,Residential,41,46,437,33,25,51,41,GOOD,2026-07-13 06:29:20.363436
PKS_LHR_IND_02,Lahore,Industrial,111,169,898,30,86,25,111,UNHEALTHY,2026-07-13 06:29:20.366532
PKS_ISB_PRK_01,Islamabad,Park,18,88,407,22,28,19,18,GOOD,2026-07-13 06:29:20.373645
PKS_ISB_TRF_02,Islamabad,Traffic,65,139,509,34,79,28,65,MODERATE,2026-07-13 06:29:20.376191
PKS_PEW_IND_01,Peshawar,Industrial,102,178,719,39,43,24,102,UNHEALTHY,2026-07-13 06:29:20.378938
PKS_PEW_RES_02,Peshawar,Residential,34,38,478,29,61,46,34,GOOD,2026-07-13 06:29:20.380822
PKS_MUL_TRF_01,Multan,Traffic,73,157,574,38,61,27,73,MODERATE,2026-07-13 06:29:20.382903
PKS_MUL_PRK_02,Multan,Park,20,46,416,30,28,41,20,GOOD,2026-07-13 06:29:20.390480
PKS_KHI_IND_01,Karachi,Industrial,114,167,637,36,29,10,114,UNHEALTHY,2026-07-13 06:29:42.621976
PKS_KHI_TRF_02,Karachi,Traffic,71,83,576,37,69,57,71,MODERATE,2026-07-13 06:29:42.624740
PKS_LHR_RES_01,Lahore,Residential,50,100,420,29,86,58,50,GOOD,2026-07-13 06:29:42.626468
PKS_LHR_IND_02,Lahore,Industrial,114,117,752,39,89,47,114,UNHEALTHY,2026-07-13 06:29:42.635489
PKS_ISB_PRK_01,Islamabad,Park,12,38,415,22,58,12,12,GOOD,2026-07-13 06:29:42.638477
PKS_ISB_TRF_02,Islamabad,Traffic,57,61,598,36,81,24,57,MODERATE,2026-07-13 06:29:42.640558
PKS_PEW_IND_01,Peshawar,Industrial,82,130,845,39,33,59,82,MODERATE,2026-07-13 06:29:42.645443
PKS_PEW_RES_02,Peshawar,Residential,30,119,443,37,32,22,30,GOOD,2026-07-13 06:29:42.648592
PKS_MUL_TRF_01,Multan,Traffic,69,166,640,31,34,29,69,MODERATE,2026-07-13 06:29:42.653934
PKS_MUL_PRK_02,Multan,Park,19,112,415,35,44,32,19,GOOD,2026-07-13 06:29:42.657586
PKS_KHI_IND_01,Karachi,Industrial,108,155,622,33,55,59,108,UNHEALTHY,2026-07-13 06:30:02.224458
PKS_KHI_TRF_02,Karachi,Traffic,79,158,554,40,70,40,79,MODERATE,2026-07-13 06:30:02.227564
PKS_LHR_RES_01,Lahore,Residential,41,89,424,27,84,37,41,GOOD,2026-07-13 06:30:02.230799
PKS_LHR_IND_02,Lahore,Industrial,85,171,690,31,35,20,85,MODERATE,2026-07-13 06:30:02.240934
PKS_ISB_PRK_01,Islamabad,Park,10,107,419,31,71,34,10,GOOD,2026-07-13 06:30:02.243482
PKS_ISB_TRF_02,Islamabad,Traffic,56,123,582,30,20,3,56,MODERATE,2026-07-13 06:30:02.246781
PKS_PEW_IND_01,Peshawar,Industrial,85,136,739,40,64,31,85,MODERATE,2026-07-13 06:30:02.250214
PKS_PEW_RES_02,Peshawar,Residential,40,85,493,26,28,57,40,GOOD,2026-07-13 06:30:02.253266
PKS_MUL_TRF_01,Multan,Traffic,56,63,648,36,44,5,56,MODERATE,2026-07-13 06:30:02.256668
PKS_MUL_PRK_02,Multan,Park,11,61,427,32,71,58,11,GOOD,2026-07-13 06:30:02.260366
PKS_KHI_IND_01,Karachi,Industrial,95,191,821,41,69,40,95,MODERATE,2026-07-13 06:30:21.380844
PKS_KHI_TRF_02,Karachi,Traffic,74,90,616,30,67,47,74,MODERATE,2026-07-13 06:30:21.385187
PKS_LHR_RES_01,Lahore,Residential,37,113,499,34,26,37,37,GOOD,2026-07-13 06:30:21.391685
PKS_LHR_IND_02,Lahore,Industrial,102,189,688,32,70,50,102,UNHEALTHY,2026-07-13 06:30:21.392945
PKS_ISB_PRK_01,Islamabad,Park,14,109,430,23,68,51,14,GOOD,2026-07-13 06:30:21.393987
PKS_ISB_TRF_02,Islamabad,Traffic,56,78,593,38,35,44,56,MODERATE,2026-07-13 06:30:21.395043
PKS_PEW_IND_01,Peshawar,Industrial,106,123,807,35,64,17,106,UNHEALTHY,2026-07-13 06:30:21.396443
PKS_PEW_RES_02,Peshawar,Residential,47,100,458,37,59,45,47,GOOD,2026-07-13 06:30:21.397667
PKS_MUL_TRF_01,Multan,Traffic,63,104,652,31,30,57,63,MODERATE,2026-07-13 06:30:21.398866
PKS_MUL_PRK_02,Multan,Park,16,86,414,31,36,34,16,GOOD,2026-07-13 06:30:21.399894
PKS_KHI_IND_01,Karachi,Industrial,95,163,750,35,21,22,95,MODERATE,2026-07-13 06:30:39.527063
PKS_KHI_TRF_02,Karachi,Traffic,76,169,687,39,75,54,76,MODERATE,2026-07-13 06:30:39.530547
PKS_LHR_RES_01,Lahore,Residential,48,50,491,26,31,42,48,GOOD,2026-07-13 06:30:39.535838
PKS_LHR_IND_02,Lahore,Industrial,95,115,814,40,67,32,95,MODERATE,2026-07-13 06:30:39.541582
PKS_ISB_PRK_01,Islamabad,Park,19,93,405,30,55,21,19,GOOD,2026-07-13 06:30:39.544631
PKS_ISB_TRF_02,Islamabad,Traffic,62,105,609,31,44,59,62,MODERATE,2026-07-13 06:30:39.547490
PKS_PEW_IND_01,Peshawar,Industrial,114,172,844,35,68,5,114,UNHEALTHY,2026-07-13 06:30:39.549522
PKS_PEW_RES_02,Peshawar,Residential,44,50,494,30,61,29,44,GOOD,2026-07-13 06:30:39.552372
PKS_MUL_TRF_01,Multan,Traffic,70,118,613,29,43,42,70,MODERATE,2026-07-13 06:30:39.558401
PKS_MUL_PRK_02,Multan,Park,12,101,415,26,87,41,12,GOOD,2026-07-13 06:30:39.560490
PKS_KHI_IND_01,Karachi,Industrial,107,192,761,32,53,27,107,UNHEALTHY,2026-07-13 06:30:57.548121
PKS_KHI_TRF_02,Karachi,Traffic,70,108,621,36,22,14,70,MODERATE,2026-07-13 06:30:57.550790
PKS_LHR_RES_01,Lahore,Residential,30,35,440,36,37,12,30,GOOD,2026-07-13 06:30:57.551933
PKS_LHR_IND_02,Lahore,Industrial,93,180,717,32,51,56,93,MODERATE,2026-07-13 06:30:57.552996
PKS_ISB_PRK_01,Islamabad,Park,13,80,410,30,88,16,13,GOOD,2026-07-13 06:30:57.554012
PKS_ISB_TRF_02,Islamabad,Traffic,73,114,625,40,62,8,73,MODERATE,2026-07-13 06:30:57.559802
PKS_PEW_IND_01,Peshawar,Industrial,107,130,786,42,22,34,107,UNHEALTHY,2026-07-13 06:30:57.563347
PKS_PEW_RES_02,Peshawar,Residential,45,114,480,35,53,23,45,GOOD,2026-07-13 06:30:57.565073
PKS_MUL_TRF_01,Multan,Traffic,79,80,584,40,50,31,79,MODERATE,2026-07-13 06:30:57.566164
PKS_MUL_PRK_02,Multan,Park,18,104,420,29,74,59,18,GOOD,2026-07-13 06:30:57.567570
PKS_KHI_IND_01,Karachi,Industrial,111,166,719,35,78,59,111,UNHEALTHY,2026-07-13 06:31:16.542501
PKS_KHI_TRF_02,Karachi,Traffic,58,155,649,39,40,10,58,MODERATE,2026-07-13 06:31:16.546810
PKS_LHR_RES_01,Lahore,Residential,28,37,499,36,31,14,28,GOOD,2026-07-13 06:31:16.552370
PKS_LHR_IND_02,Lahore,Industrial,115,177,762,33,72,26,115,UNHEALTHY,2026-07-13 06:31:16.561550
PKS_ISB_PRK_01,Islamabad,Park,10,79,414,30,47,42,10,GOOD,2026-07-13 06:31:16.565705
PKS_ISB_TRF_02,Islamabad,Traffic,80,172,601,39,77,47,80,MODERATE,2026-07-13 06:31:16.571158
PKS_PEW_IND_01,Peshawar,Industrial,97,171,890,39,52,38,97,MODERATE,2026-07-13 06:31:16.576798
PKS_PEW_RES_02,Peshawar,Residential,40,67,446,32,37,6,40,GOOD,2026-07-13 06:31:16.578029
PKS_MUL_TRF_01,Multan,Traffic,59,155,592,35,28,50,59,MODERATE,2026-07-13 06:31:16.579313
PKS_MUL_PRK_02,Multan,Park,10,109,405,26,31,42,10,GOOD,2026-07-13 06:31:16.580392
PKS_KHI_IND_01,Karachi,Industrial,104,148,808,32,29,38,104,UNHEALTHY,2026-07-13 06:31:34.663754
PKS_KHI_TRF_02,Karachi,Traffic,77,90,513,33,39,5,77,MODERATE,2026-07-13 06:31:34.667463
PKS_LHR_RES_01,Lahore,Residential,44,83,472,26,87,25,44,GOOD,2026-07-13 06:31:34.671386
PKS_LHR_IND_02,Lahore,Industrial,94,141,789,31,81,0,94,MODERATE,2026-07-13 06:31:34.679086
PKS_ISB_PRK_01,Islamabad,Park,8,100,418,35,71,1,8,GOOD,2026-07-13 06:31:34.690508
PKS_ISB_TRF_02,Islamabad,Traffic,75,174,574,31,34,26,75,MODERATE,2026-07-13 06:31:34.697172
PKS_PEW_IND_01,Peshawar,Industrial,100,129,773,35,55,28,100,MODERATE,2026-07-13 06:31:34.698250
PKS_PEW_RES_02,Peshawar,Residential,33,50,460,35,23,51,33,GOOD,2026-07-13 06:31:34.699310
PKS_MUL_TRF_01,Multan,Traffic,64,164,612,29,33,52,64,MODERATE,2026-07-13 06:31:34.700357
PKS_MUL_PRK_02,Multan,Park,17,80,401,33,26,8,17,GOOD,2026-07-13 06:31:34.701763
PKS_KHI_IND_01,Karachi,Industrial,104,120,734,37,59,25,104,UNHEALTHY,2026-07-13 06:31:52.771921
PKS_KHI_TRF_02,Karachi,Traffic,75,139,650,31,51,41,75,MODERATE,2026-07-13 06:31:52.775620
PKS_LHR_RES_01,Lahore,Residential,40,55,463,29,29,6,40,GOOD,2026-07-13 06:31:52.783196
PKS_LHR_IND_02,Lahore,Industrial,114,168,838,32,62,42,114,UNHEALTHY,2026-07-13 06:31:52.788720
PKS_ISB_PRK_01,Islamabad,Park,20,34,404,23,48,20,20,GOOD,2026-07-13 06:31:52.802451
PKS_ISB_TRF_02,Islamabad,Traffic,62,157,605,40,33,53,62,MODERATE,2026-07-13 06:31:52.804092
PKS_PEW_IND_01,Peshawar,Industrial,101,174,819,33,53,3,101,UNHEALTHY,2026-07-13 06:31:52.805939
PKS_PEW_RES_02,Peshawar,Residential,38,70,452,35,75,4,38,GOOD,2026-07-13 06:31:52.807068
PKS_MUL_TRF_01,Multan,Traffic,56,110,585,28,42,51,56,MODERATE,2026-07-13 06:31:52.808317
PKS_MUL_PRK_02,Multan,Park,17,58,428,34,84,28,17,GOOD,2026-07-13 06:31:52.810471
PKS_KHI_IND_01,Karachi,Industrial,93,139,884,39,82,47,93,MODERATE,2026-07-13 06:32:10.686269
PKS_KHI_TRF_02,Karachi,Traffic,57,92,665,36,22,46,57,MODERATE,2026-07-13 06:32:10.687314
PKS_LHR_RES_01,Lahore,Residential,49,66,450,35,76,49,49,GOOD,2026-07-13 06:32:10.688430
PKS_LHR_IND_02,Lahore,Industrial,118,195,876,35,25,32,118,UNHEALTHY,2026-07-13 06:32:10.689452
PKS_ISB_PRK_01,Islamabad,Park,18,35,421,29,78,14,18,GOOD,2026-07-13 06:32:10.690488
PKS_ISB_TRF_02,Islamabad,Traffic,66,113,592,31,29,2,66,MODERATE,2026-07-13 06:32:10.691763
PKS_PEW_IND_01,Peshawar,Industrial,92,104,647,30,20,21,92,MODERATE,2026-07-13 06:32:10.693476
PKS_PEW_RES_02,Peshawar,Residential,33,89,497,37,64,48,33,GOOD,2026-07-13 06:32:10.695121
PKS_MUL_TRF_01,Multan,Traffic,77,106,700,39,79,1,77,MODERATE,2026-07-13 06:32:10.697130
PKS_MUL_PRK_02,Multan,Park,19,60,409,27,52,1,19,GOOD,2026-07-13 06:32:10.698291
PKS_KHI_IND_01,Karachi,Industrial,120,137,708,34,65,6,120,UNHEALTHY,2026-07-13 06:32:28.282074
PKS_KHI_TRF_02,Karachi,Traffic,70,128,603,32,46,39,70,MODERATE,2026-07-13 06:32:28.285634
PKS_LHR_RES_01,Lahore,Residential,39,90,453,36,75,2,39,GOOD,2026-07-13 06:32:28.291011
PKS_LHR_IND_02,Lahore,Industrial,116,165,762,31,81,51,116,UNHEALTHY,2026-07-13 06:32:28.295445
PKS_ISB_PRK_01,Islamabad,Park,9,41,416,28,51,51,9,GOOD,2026-07-13 06:32:28.304525
PKS_ISB_TRF_02,Islamabad,Traffic,64,140,603,35,86,37,64,MODERATE,2026-07-13 06:32:28.306347
PKS_PEW_IND_01,Peshawar,Industrial,100,105,756,41,64,43,100,MODERATE,2026-07-13 06:32:28.308589
PKS_PEW_RES_02,Peshawar,Residential,26,47,432,26,78,22,26,GOOD,2026-07-13 06:32:28.310805
PKS_MUL_TRF_01,Multan,Traffic,58,111,612,30,36,50,58,MODERATE,2026-07-13 06:32:28.313252
PKS_MUL_PRK_02,Multan,Park,13,56,426,23,38,31,13,GOOD,2026-07-13 06:32:28.316597
PKS_KHI_IND_01,Karachi,Industrial,100,170,789,32,69,0,100,MODERATE,2026-07-13 06:32:45.588271
PKS_KHI_TRF_02,Karachi,Traffic,67,104,597,29,27,20,67,MODERATE,2026-07-13 06:32:45.591681
PKS_LHR_RES_01,Lahore,Residential,39,94,495,25,86,13,39,GOOD,2026-07-13 06:32:45.596854
PKS_LHR_IND_02,Lahore,Industrial,85,162,707,42,60,28,85,MODERATE,2026-07-13 06:32:45.605310
PKS_ISB_PRK_01,Islamabad,Park,15,79,422,34,27,18,15,GOOD,2026-07-13 06:32:45.611553
PKS_ISB_TRF_02,Islamabad,Traffic,66,90,598,29,32,40,66,MODERATE,2026-07-13 06:32:45.613822
PKS_PEW_IND_01,Peshawar,Industrial,114,199,744,38,47,11,114,UNHEALTHY,2026-07-13 06:32:45.615803
PKS_PEW_RES_02,Peshawar,Residential,26,46,495,28,56,20,26,GOOD,2026-07-13 06:32:45.618696
PKS_MUL_TRF_01,Multan,Traffic,73,97,613,32,64,37,73,MODERATE,2026-07-13 06:32:45.621143
PKS_MUL_PRK_02,Multan,Park,8,12,420,26,58,35,8,GOOD,2026-07-13 06:32:45.623204
PKS_KHI_IND_01,Karachi,Industrial,111,112,740,37,79,16,111,UNHEALTHY,2026-07-13 06:33:08.286960
PKS_KHI_TRF_02,Karachi,Traffic,79,117,510,35,73,13,79,MODERATE,2026-07-13 06:33:08.290451
PKS_LHR_RES_01,Lahore,Residential,50,105,465,30,67,56,50,GOOD,2026-07-13 06:33:08.295670
PKS_LHR_IND_02,Lahore,Industrial,92,145,603,40,28,49,92,MODERATE,2026-07-13 06:33:08.301795
PKS_ISB_PRK_01,Islamabad,Park,8,93,412,35,89,59,8,GOOD,2026-07-13 06:33:08.308757
PKS_ISB_TRF_02,Islamabad,Traffic,56,75,663,35,72,41,56,MODERATE,2026-07-13 06:33:08.312198
PKS_PEW_IND_01,Peshawar,Industrial,107,207,605,39,75,54,107,UNHEALTHY,2026-07-13 06:33:08.319366
PKS_PEW_RES_02,Peshawar,Residential,34,64,489,37,32,0,34,GOOD,2026-07-13 06:33:08.322002
PKS_MUL_TRF_01,Multan,Traffic,77,82,620,38,50,43,77,MODERATE,2026-07-13 06:33:08.323542
PKS_MUL_PRK_02,Multan,Park,14,37,427,23,36,14,14,GOOD,2026-07-13 06:33:08.325163
PKS_KHI_IND_01,Karachi,Industrial,80,162,700,39,84,35,80,MODERATE,2026-07-13 06:33:26.310449
PKS_KHI_TRF_02,Karachi,Traffic,55,57,663,40,79,14,55,MODERATE,2026-07-13 06:33:26.312701
PKS_LHR_RES_01,Lahore,Residential,31,104,470,34,84,57,31,GOOD,2026-07-13 06:33:26.314647
PKS_LHR_IND_02,Lahore,Industrial,109,168,701,37,55,19,109,UNHEALTHY,2026-07-13 06:33:26.319321
PKS_ISB_PRK_01,Islamabad,Park,11,109,400,34,82,2,11,GOOD,2026-07-13 06:33:26.322095
PKS_ISB_TRF_02,Islamabad,Traffic,68,119,611,38,65,0,68,MODERATE,2026-07-13 06:33:26.331541
PKS_PEW_IND_01,Peshawar,Industrial,92,183,795,37,64,56,92,MODERATE,2026-07-13 06:33:26.343929
PKS_PEW_RES_02,Peshawar,Residential,27,123,493,38,32,37,27,GOOD,2026-07-13 06:33:26.350011
PKS_MUL_TRF_01,Multan,Traffic,60,103,619,35,72,28,60,MODERATE,2026-07-13 06:33:26.367239
PKS_MUL_PRK_02,Multan,Park,13,107,403,23,34,59,13,GOOD,2026-07-13 06:33:26.378276
PKS_KHI_IND_01,Karachi,Industrial,116,183,824,37,90,39,116,UNHEALTHY,2026-07-13 06:33:46.198243
PKS_KHI_TRF_02,Karachi,Traffic,65,73,698,33,29,34,65,MODERATE,2026-07-13 06:33:46.390643
PKS_LHR_RES_01,Lahore,Residential,46,65,436,28,35,55,46,GOOD,2026-07-13 06:33:46.392951
PKS_LHR_IND_02,Lahore,Industrial,80,100,720,36,40,50,80,MODERATE,2026-07-13 06:33:46.396950
PKS_ISB_PRK_01,Islamabad,Park,16,60,422,25,45,16,16,GOOD,2026-07-13 06:33:46.399165
PKS_ISB_TRF_02,Islamabad,Traffic,60,148,570,40,21,35,60,MODERATE,2026-07-13 06:33:46.406928
PKS_PEW_IND_01,Peshawar,Industrial,86,154,658,38,53,60,86,MODERATE,2026-07-13 06:33:46.410835
PKS_PEW_RES_02,Peshawar,Residential,46,46,474,26,54,35,46,GOOD,2026-07-13 06:33:46.413174
PKS_MUL_TRF_01,Multan,Traffic,79,122,521,40,52,12,79,MODERATE,2026-07-13 06:33:46.422715
PKS_MUL_PRK_02,Multan,Park,17,65,410,35,29,0,17,GOOD,2026-07-13 06:33:46.424904
PKS_KHI_IND_01,Karachi,Industrial,115,158,650,35,47,55,115,UNHEALTHY,2026-07-13 06:34:08.843539
PKS_KHI_TRF_02,Karachi,Traffic,56,84,614,29,22,14,56,MODERATE,2026-07-13 06:34:08.844746
PKS_LHR_RES_01,Lahore,Residential,39,97,450,32,81,44,39,GOOD,2026-07-13 06:34:08.845938
PKS_LHR_IND_02,Lahore,Industrial,91,163,626,36,52,25,91,MODERATE,2026-07-13 06:34:08.853180
PKS_ISB_PRK_01,Islamabad,Park,17,52,402,34,86,52,17,GOOD,2026-07-13 06:34:08.854988
PKS_ISB_TRF_02,Islamabad,Traffic,62,66,699,35,24,18,62,MODERATE,2026-07-13 06:34:08.857116
PKS_PEW_IND_01,Peshawar,Industrial,108,185,854,36,29,26,108,UNHEALTHY,2026-07-13 06:34:08.858438
PKS_PEW_RES_02,Peshawar,Residential,50,106,452,38,34,1,50,GOOD,2026-07-13 06:34:08.860757
PKS_MUL_TRF_01,Multan,Traffic,68,138,503,33,70,33,68,MODERATE,2026-07-13 06:34:08.862467
PKS_MUL_PRK_02,Multan,Park,16,116,408,28,34,48,16,GOOD,2026-07-13 06:34:08.866826
PKS_KHI_IND_01,Karachi,Industrial,88,162,608,30,64,25,88,MODERATE,2026-07-13 06:34:29.676182
PKS_KHI_TRF_02,Karachi,Traffic,55,82,653,36,24,44,55,MODERATE,2026-07-13 06:34:29.677226
PKS_LHR_RES_01,Lahore,Residential,48,86,470,27,39,21,48,GOOD,2026-07-13 06:34:29.678651
PKS_LHR_IND_02,Lahore,Industrial,105,173,891,42,73,17,105,UNHEALTHY,2026-07-13 06:34:29.679800
PKS_ISB_PRK_01,Islamabad,Park,14,81,421,27,35,35,14,GOOD,2026-07-13 06:34:29.683872
PKS_ISB_TRF_02,Islamabad,Traffic,62,109,540,31,21,56,62,MODERATE,2026-07-13 06:34:29.686669
PKS_PEW_IND_01,Peshawar,Industrial,88,164,780,38,53,44,88,MODERATE,2026-07-13 06:34:29.688391
PKS_PEW_RES_02,Peshawar,Residential,29,99,447,37,38,29,29,GOOD,2026-07-13 06:34:29.690007
PKS_MUL_TRF_01,Multan,Traffic,55,114,584,30,41,0,55,MODERATE,2026-07-13 06:34:29.691947
PKS_MUL_PRK_02,Multan,Park,18,54,404,28,79,10,18,GOOD,2026-07-13 06:34:29.693934
PKS_KHI_IND_01,Karachi,Industrial,90,138,828,30,60,31,90,MODERATE,2026-07-13 06:34:48.688129
PKS_KHI_TRF_02,Karachi,Traffic,75,138,519,30,46,36,75,MODERATE,2026-07-13 06:34:48.691501
PKS_LHR_RES_01,Lahore,Residential,25,113,437,35,50,13,25,GOOD,2026-07-13 06:34:48.696396
PKS_LHR_IND_02,Lahore,Industrial,82,87,866,30,55,59,82,MODERATE,2026-07-13 06:34:48.703383
PKS_ISB_PRK_01,Islamabad,Park,15,15,421,22,39,0,15,GOOD,2026-07-13 06:34:48.709656
PKS_ISB_TRF_02,Islamabad,Traffic,59,65,619,31,77,0,59,MODERATE,2026-07-13 06:34:48.714134
PKS_PEW_IND_01,Peshawar,Industrial,119,144,863,39,36,58,119,UNHEALTHY,2026-07-13 06:34:48.718321
PKS_PEW_RES_02,Peshawar,Residential,27,81,490,31,65,58,27,GOOD,2026-07-13 06:34:48.720291
PKS_MUL_TRF_01,Multan,Traffic,66,146,529,39,36,13,66,MODERATE,2026-07-13 06:34:48.721793
PKS_MUL_PRK_02,Multan,Park,10,15,403,35,52,11,10,GOOD,2026-07-13 06:34:48.723297
PKS_KHI_IND_01,Karachi,Industrial,110,130,799,35,61,19,110,UNHEALTHY,2026-07-13 06:35:05.626296
PKS_KHI_TRF_02,Karachi,Traffic,66,160,629,35,51,14,66,MODERATE,2026-07-13 06:35:05.627439
PKS_LHR_RES_01,Lahore,Residential,48,123,452,38,90,10,48,GOOD,2026-07-13 06:35:05.628799
PKS_LHR_IND_02,Lahore,Industrial,119,162,635,41,74,52,119,UNHEALTHY,2026-07-13 06:35:05.630122
PKS_ISB_PRK_01,Islamabad,Park,15,74,412,34,85,18,15,GOOD,2026-07-13 06:35:05.631449
PKS_ISB_TRF_02,Islamabad,Traffic,56,69,642,32,46,44,56,MODERATE,2026-07-13 06:35:05.722873
PKS_PEW_IND_01,Peshawar,Industrial,82,157,891,33,90,39,82,MODERATE,2026-07-13 06:35:05.724558
PKS_PEW_RES_02,Peshawar,Residential,43,83,473,33,90,45,43,GOOD,2026-07-13 06:35:05.725801
PKS_MUL_TRF_01,Multan,Traffic,64,142,522,32,56,50,64,MODERATE,2026-07-13 06:35:05.727326
